Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.4060308980009574,0.8366082241651601,0.16453708142647036,-2.7844671586585656e-80,-0.22053517896840455,0.3831236540116837,-4.6715930252354803e-79
0.41169032848463594,0.8353676214048353,0.16670812576430336,-3.0487328026418097e-80,-0.21788914818541055,0.3841035318760314,-4.667298859598521e-79
0.4174187959341789,0.8341270546673988,0.16891123999023155,-3.3159648506529217e-80,-0.21523890006120378,0.3850738543929749,-4.6626110309949755e-79
0.4232159467256699,0.8328869893317489,0.17114636352986515,-3.58611765212125e-80,-0.21258455211129845,0.38603342034382915,-4.6575244145166907e-79
0.4290813231320185,0.8316479100720311,0.173413385345298,-3.859139647057812e-80,-0.20992623897684284,0.3869810067477644,-4.652033940140919e-79
0.4350143649771733,0.8304103192673753,0.17571214375694977,-4.134973465308719e-80,-0.20726410999879813,0.3879153722331414,-4.6461346208917676e-79
0.44101440789655616,0.8291747361330944,0.17804242498591683,-4.4135558742228646e-80,-0.20459832851690163,0.3888352599994158,-4.6398215846681193e-79
0.44708068350647884,0.8279416954392554,0.18040396246638374,-4.694817822123623e-80,-0.201929070467219,0.3897394012398207,-4.633090105132638e-79
0.45321232636218894,0.8267117448798313,0.1827964388515316,-4.978684802761605e-80,-0.19925652022099405,0.39062651965628126,-4.6259356250934866e-79
0.45940837410837504,0.8254854438922101,0.18521948543624397,-5.265076909457957e-80,-0.1965808696977606,0.39149533496753663,-4.6183537867280957e-79
0.46566777282187655,0.8242633614728682,0.18767268366619536,-5.553909135594004e-80,-0.19390231543956923,0.3923445672073995,-4.610340455681988e-79
0.4719893906526332,0.8230460724924221,0.19015556998907746,-5.845092061517021e-80,-0.19122105246962237,0.3931729420334154,-4.601891732746471e-79
0.47837202167590254,0.8218341560759267,0.19266763697082984,-6.13853209167637e-80,-0.18853727270334647,0.39397919450888164,-4.593003975553322e-79
0.4848143968731522,0.8206281927204336,0.19520833729893242,-6.434132022737205e-80,-0.18585116061377346,0.394762073672362,-4.583673809146806e-79
0.49131519877008345,0.8194287609193615,0.19777708933884905,-6.731791778798779e-80,-0.18316288773803382,0.3955203472384454,-4.5738981279334757e-79
0.49787306627683336,0.8182364357905514,0.20037327892783985,-7.031408696155267e-80,-0.1804726115770581,0.3962528048077145,-4.5636741089151845e-79
0.5044866155742689,0.8170517849285829,0.20299626761076328,-7.332878540308731e-80,-0.17778046815678808,0.39695826259538086,-4.5529991975254566e-79
0.5111544481402233,0.8158753668442679,0.20564539589854786,-7.636095929465735e-80,-0.17508657020941207,0.39763556622837193,-4.541871108874114e-79
0.5178751615450448,0.8147077290540718,0.2083199877043018,-7.940954881055723e-80,-0.1723910044163236,0.39828359351119563,-4.530287821932597e-79
0.5246473650139112,0.8135494055320308,0.211019356760966,-8.247349568439816e-80,-0.1696938269527559,0.39890125722267633,-4.5182475619294515e-79
0.5314696924958757,0.8124009148259341,0.21374281213250357,-8.555174955487186e-80,-0.1669950602572279,0.3994875071470497,-4.505748782590513e-79
0.5383408094305236,0.8112627594159805,0.2164896612739157,-8.864327138631802e-80,-0.16429469243567732,0.4000413311177578,-4.492790156417074e-79
0.5452594197421659,0.8101354251410207,0.21925921322235092,-9.174703693538692e-80,-0.16159267662035778,0.4005617557730765,-4.4793705624883704e-79
0.5522242837793085,0.8090193789931668,0.22205078621182342,-9.486204504065055e-80,-0.15888892612315006,0.40104784772931656,-4.4654890499981415e-79
0.5592342200528765,0.8079150697274444,0.22486370883970758,-9.798731853472542e-80,-0.15618331598275415,0.4014987130757423,-4.451144829679298e-79
0.5662881091055704,0.8068229281660105,0.22769732209031876,-1.0112190606176799e-79,-0.1534756836129518,0.4019134968347534,-4.436337260161118e-79
0.5733849024878283,0.8057433667884762,0.2305509834143291,-1.0426488609081554e-79,-0.15076582744605102,0.40229138245851787,-4.421065821942217e-79
0.5805236314886775,0.8046767794976092,0.23342407071585888,-1.0741537070681888e-79,-0.14805350565951717,0.4026315909243657,-4.4053300890177527e-79
0.5877033927288517,0.8036235448833968,0.23631597701279733,-1.1057249912499524e-79,-0.14533844360266235,0.4029333785408217,-4.3891297505108976e-79
0.5949233676134706,0.8025840244169855,0.23922611869913848,-1.1373544611124746e-79,-0.14262032823131177,0.4031960362955992,-4.3724645576707436e-79
0.6021828166761134,0.8015585644684944,0.2421539336826677,-1.1690341923359558e-79,-0.13989881200997462,0.4034188877686878,-4.355334324611772e-79
0.6094810841532239,0.8005474968240393,0.24509888361008522,-1.2007566056352118e-79,-0.13717351282120363,0.4036012873936783,-4.337738905781991e-79
